,insee,Nom,Surface,geometry,dep
15890,77437,Saint-Soupplets,1372.0,"POLYGON ((2.760473699999999 49.04294419968168, 2.7660117 49.04381339968147, 2.773594899999999 49.04765279968052, 2.780850699999999 49.04788699968046, 2.786657399999999 49.04776909968049, 2.786878199999999 49.04812929968039, 2.788816599999999 49.0473661996806, 2.793653799999999 49.04955759968004, 2.798509399999999 49.05065539967977, 2.8044405 49.05344299967909, 2.805912899999999 49.05494869967873, 2.808692599999999 49.05455079967881, 2.821745699999999 49.05350349967907, 2.824357099999999 49.05116009967966, 2.8262516 49.04885129968022, 2.829522699999999 49.04607599968091, 2.833860499999999 49.0448950996812, 2.8373501 49.04268519968174, 2.836749999999999 49.04039839968231, 2.831739199999999 49.03452839968377, 2.829396799999999 49.03228059968434, 2.830147499999999 49.03097129968464, 2.8273206 49.02955339968499, 2.825147499999999 49.02681379968569, 2.824517699999999 49.02599609968589, 2.820602099999999 49.02338769968654, 2.819765799999999 49.02338839968654, 2.8173724 49.02133029968704, 2.816331199999999 49.02169119968695, 2.806012699999999 49.01683829968817, 2.8061631 49.01464179968869, 2.802927299999999 49.01553809968848, 2.800983899999999 49.01755509968799, 2.800203699999999 49.01912369968758, 2.7932708 49.02374979968643, 2.788454599999999 49.02289179968665, 2.784740099999999 49.0251635996861, 2.782409299999999 49.02594139968591, 2.782409899999999 49.02778979968544, 2.780099099999999 49.02963319968498, 2.775159899999999 49.02932369968507, 2.771888999999999 49.02828139968531, 2.770249199999999 49.0292305996851, 2.768659799999999 49.03331909968406, 2.768994499999999 49.03583069968345, 2.771170999999999 49.03666929968324, 2.777584999999999 49.04124369968211, 2.765696099999999 49.04003209968241, 2.765050899999999 49.0421064996819, 2.7610648 49.041701499682, 2.760473699999999 49.04294419968168))",77
15891,77120,Cocherel,830.0,"POLYGON ((3.0631154 49.01499939968861, 3.067092899999999 49.01359049968895, 3.068774399999999 49.0142637996888, 3.071143499999999 49.01611079968832, 3.071629299999999 49.01719829968806, 3.075778799999999 49.01858049968772, 3.080079699999999 49.01916529968757, 3.085134899999999 49.0170037996881, 3.085967899999999 49.01796239968787, 3.087753399999999 49.02258689968674, 3.087544699999999 49.02541169968604, 3.086725199999999 49.02718109968558, 3.081812799999999 49.02778419968544, 3.081694399999999 49.03014379968485, 3.081730999999999 49.03257219968426, 3.0849758 49.0320422996844, 3.0881677 49.03235779968431, 3.088293799999999 49.0311581996846, 3.0948123 49.03030459968483, 3.0939432 49.02663639968574, 3.094661399999999 49.025579499686, 3.099718499999998 49.02565409968596, 3.110056699999999 49.02334499968654, 3.113581599999999 49.02418649968632, 3.114469699999999 49.02526849968608, 3.139884299999999 49.02798889968538, 3.139833299999998 49.02762789968547, 3.1505493 49.02746819968553, 3.151638099999999 49.02394249968639, 3.146948299999999 49.0230572996866, 3.146005699999999 49.02328759968656, 3.137985399999999 49.01891249968764, 3.140546899999999 49.01561849968846, 3.1380967 49.01448579968874, 3.131617999999999 49.01511989968857, 3.1265532 49.01300009968907, 3.118158099999999 49.0122165996893, 3.114344699999999 49.01268539968917, 3.106060099999999 49.01242549968926, 3.098642399999999 49.01094149968961, 3.094950099999999 49.01058559968969, 3.093886199999999 49.01178359968939, 3.089354199999999 49.01318239968906, 3.088544699999999 49.00885299969013, 3.085850599999999 49.00447949969121, 3.083812799999999 49.00388759969135, 3.082972999999999 49.00497379969109, 3.078297099999999 49.00437299969125, 3.077711899999999 49.00876449969014, 3.069915999999999 49.00908969969006, 3.0694463 49.01072519968966, 3.066138799999999 49.01120409968954, 3.066452599999999 49.01276579968916, 3.064213599999999 49.01380369968889, 3.0631154 49.01499939968861))",77
15892,77335,Chauconin-Neufmontiers,1738.0,"POLYGON ((2.795964299999999 48.99013549969476, 2.798924599999999 48.99094069969455, 2.804596799999999 48.99175499969436, 2.806591399999999 48.99348539969394, 2.8095561 48.99202109969431, 2.812758999999999 48.98961959969489, 2.819138399999999 48.99070879969461, 2.830083699999999 48.99343819969394, 2.8375788 48.99472849969364, 2.845089199999999 48.98920079969501, 2.847670599999999 48.98761589969539, 2.851523899999999 48.98456779969614, 2.8538814 48.98212649969675, 2.857861799999999 48.97885569969755, 2.860419299999999 48.97635859969819, 2.857491699999999 48.97393399969877, 2.856438199999999 48.97179529969931, 2.8576502 48.96914229969997, 2.859463999999999 48.96726839970044, 2.862628599999999 48.96508659970097, 2.865014099999999 48.9641084997012, 2.867199699999999 48.96587479970077, 2.868429599999998 48.96398979970125, 2.868682399999999 48.96195449970173, 2.8680357 48.95957429970234, 2.863894699999999 48.95976149970227, 2.8627113 48.95496909970346, 2.860582699999999 48.95410019970369, 2.854109799999999 48.95255909970408, 2.849368899999999 48.95169469970427, 2.844350099999999 48.95164319970429, 2.837871599999999 48.948846499705, 2.834694999999999 48.94808119970518, 2.831054999999999 48.94641159970561, 2.826073499999999 48.9452128997059, 2.826321899999999 48.94813779970516, 2.823735399999999 48.95884119970253, 2.823200499999999 48.96276159970156, 2.8115697 48.96347359970137, 2.802729999999999 48.96440779970112, 2.8026971 48.96750979970037, 2.798541999999999 48.97451529969862, 2.798254199999999 48.97717589969798, 2.796756199999999 48.98066169969712, 2.796619699999999 48.98811409969526, 2.795964299999999 48.99013549969476))",77
15893,77274,Marcilly,694.0,"POLYGON ((2.862541899999999 49.04693929968071, 2.871137599999999 49.04423649968136, 2.873237099999999 49.04433799968135, 2.873500699999999 49.04608739968093, 2.877711199999998 49.04903999968019, 2.881278399999999 49.05025019967989, 2.881681599999999 49.05196849967946, 2.883605799999999 49.05151149967956, 2.887209199999999 49.04905179968019, 2.890896099999999 49.04776059968049, 2.892450199999999 49.04784339968047, 2.892470899999999 49.04575619968099, 2.894905799999999 49.04418379968138, 2.898370799999999 49.04375729968149, 2.899625299999999 49.04274519968173, 2.9029243 49.04332559968159, 2.903054799999999 49.04007619968241, 2.903360699999999 49.0392892996826, 2.900398399999999 49.03583559968343, 2.901544699999999 49.03452689968378, 2.903063399999999 49.03428899968381, 2.902665299999999 49.03186249968444, 2.904312099999999 49.03145299968453, 2.9033418 49.02887129968516, 2.901942599999999 49.02728559968557, 2.897987599999999 49.02446849968625, 2.892709899999999 49.02733959968553, 2.888862199999999 49.02618249968584, 2.888534699999999 49.0270994996856, 2.885574899999999 49.02693419968566, 2.8826048 49.02893169968515, 2.879563599999999 49.02882049968519, 2.877886699999999 49.02929059968506, 2.877011 49.02501849968613, 2.877365399999999 49.0219188996869, 2.874820399999999 49.02415039968634, 2.874708099999999 49.02846849968526, 2.873349699999999 49.02824999968531, 2.872804599999999 49.03017929968483, 2.870036999999999 49.0299556996849, 2.868674 49.03095839968464, 2.861212599999999 49.03010499968487, 2.856490199999999 49.03068859968472, 2.853918199999999 49.03054909968475, 2.851813199999999 49.03281099968419, 2.854400099999999 49.03830649968283, 2.856930899999999 49.0380862996829, 2.8581865 49.04160069968202, 2.861315299999999 49.04119199968213, 2.862541899999999 49.04693929968071))",77
15894,77231,Isles-les-Meldeuses,685.0,"POLYGON ((2.985553899999999 48.99212139969428, 2.989551699999999 48.99254179969417, 2.994770599999999 48.99433169969372, 2.996085999999999 48.99511779969353, 3.000005699999999 48.99935509969249, 3.001574699999999 49.00169569969189, 3.005377299999999 49.00295269969159, 3.008829099999999 49.00564719969092, 3.010574999999999 49.00919999969005, 3.011537199999999 49.01027619968978, 3.011984399999999 49.01264309968919, 3.013300699999999 49.01407329968882, 3.016740799999999 49.01465859968869, 3.019373499999999 49.01456209968873, 3.023304299999999 49.01367819968893, 3.029149499999999 49.01107219968957, 3.032613899999999 49.01009059968982, 3.034541499999999 49.00742109969048, 3.035402399999999 49.00712769969055, 3.034909999999999 49.0056972996909, 3.030823599999999 49.00437629969124, 3.031931199999999 49.00287659969162, 3.036032899999999 48.99495899969357, 3.026737799999999 48.99280209969409, 3.020982399999999 48.99053499969467, 3.0163199 48.98934149969495, 3.015376199999999 48.98856379969515, 3.010059199999999 48.98710219969552, 3.004450699999999 48.98526649969597, 2.999874599999999 48.98296909969653, 2.996972199999999 48.98326879969647, 2.992838799999999 48.98239599969667, 2.991737799999999 48.98121359969698, 2.990412099999999 48.98467849969613, 2.988785599999999 48.98355509969641, 2.985553899999999 48.99212139969428))",77
15895,77330,Nanteuil-lès-Meaux,760.0,"POLYGON ((2.879437699999999 48.94303549970645, 2.8794534 48.94530219970589, 2.880397899999999 48.95087289970451, 2.882385999999999 48.95100369970447, 2.884576799999999 48.94752209970533, 2.886283299999999 48.94408019970617, 2.888205599999999 48.94264639970655, 2.891320199999999 48.93929169970736, 2.8966449 48.93659139970804, 2.899479299999999 48.9355896997083, 2.902019799999999 48.93566449970827, 2.9081934 48.93679639970799, 2.9148366 48.93881919970747, 2.9168124 48.9403567997071, 2.919200899999999 48.93818939970764, 2.9212182 48.93882309970749, 2.922487299999998 48.93690439970797, 2.922795399999999 48.93404819970865, 2.924248899999999 48.93047449970954, 2.919611899999999 48.9307094997095, 2.917868199999999 48.92785999971021, 2.915578799999999 48.92908059970988, 2.914140099999999 48.9249974997109, 2.915458999999999 48.92435999971106, 2.914475699999999 48.92255459971152, 2.9133448 48.91747109971276, 2.915080699999999 48.91541869971327, 2.918494099999999 48.91361079971373, 2.910951499999999 48.91441769971353, 2.906738099999999 48.91409389971362, 2.901570199999999 48.91413039971359, 2.8988627 48.91316489971383, 2.894036499999999 48.91248809971401, 2.893055999999999 48.91333479971379, 2.880480399999999 48.91654609971301, 2.880564999999999 48.92151999971177, 2.884829299999999 48.92265559971148, 2.884245499999999 48.92638879971056, 2.883028599999999 48.92892389970992, 2.8811322 48.93102009970941, 2.880171399999999 48.9335137997088, 2.879437699999999 48.94303549970645))",77
15896,77173,Étrépilly,1322.0,"POLYGON ((2.897987599999999 49.02446849968625, 2.901942599999999 49.02728559968557, 2.9033418 49.02887129968516, 2.904312099999999 49.03145299968453, 2.902665299999999 49.03186249968444, 2.903063399999999 49.03428899968381, 2.901544699999999 49.03452689968378, 2.900398399999999 49.03583559968343, 2.903360699999999 49.0392892996826, 2.903054799999999 49.04007619968241, 2.9051038 49.04083779968221, 2.907013 49.04501909968117, 2.911855999999999 49.04392479968143, 2.915352099999998 49.04207509968191, 2.917058699999999 49.04339229968157, 2.919185999999999 49.04670139968076, 2.919760999999999 49.04928849968012, 2.919604499999999 49.05172919967951, 2.921469799999999 49.05164299967954, 2.9229023 49.05324129967914, 2.923060699999999 49.05561729967854, 2.928601299999999 49.05585039967849, 2.929565699999999 49.05787939967798, 2.933301999999999 49.05756239967809, 2.934376499999999 49.05959529967758, 2.934677899999999 49.06182619967702, 2.936583699999999 49.06561819967608, 2.938248399999999 49.06706839967572, 2.936293999999999 49.06774729967555, 2.941204699999999 49.07139259967465, 2.942604899999999 49.07746549967316, 2.947639599999999 49.07722709967322, 2.9485228 49.07864419967284, 2.950265399999999 49.07805409967302, 2.95324 49.07952639967264, 2.957886099999999 49.0768104996733, 2.955150799999999 49.07509669967375, 2.949059799999999 49.06935539967514, 2.945771499999999 49.06405139967649, 2.952996499999999 49.06128919967714, 2.950096299999999 49.05634859967839, 2.949911599999999 49.0549894996787, 2.950578499999999 49.0489153996802, 2.951865599999999 49.04307649968165, 2.9476867 49.0384274996828, 2.943727099999998 49.03570339968349, 2.941630799999999 49.03343579968404, 2.944182799999999 49.03135009968455, 2.946735099999999 49.02683579968569, 2.945674899999999 49.02710629968561, 2.942800299999999 49.02359339968648, 2.941422899999999 49.02029449968729, 2.932425899999999 49.02254419968673, 2.930178 49.02264349968671, 2.924670599999999 49.02176199968692, 2.920309799999999 49.02337039968653, 2.916293999999999 49.02350269968651, 2.914429599999999 49.01839489968776, 2.900798499999999 49.02331939968655, 2.897987599999999 49.02446849968625))",77
15897,77300,Montceaux-lès-Meaux,472.0,"POLYGON ((2.997071599999999 48.9592476997024, 2.998582899999999 48.95927979970243, 2.998053599999999 48.95750949970286, 3.0013846 48.95812349970269, 3.002677199999999 48.95711489970294, 3.004340099999999 48.95388339970375, 3.008782899999999 48.95047609970458, 3.013107899999999 48.94939639970486, 3.011943499999999 48.94793639970523, 3.012828999999999 48.94576959970577, 3.009807899999999 48.94255939970654, 3.007590999999999 48.94169799970677, 3.0053534 48.93951279970731, 3.004195 48.93694239970794, 3.008968099999999 48.93646949970806, 3.004898199999999 48.93442949970858, 2.9968517 48.92980539970973, 2.994788399999999 48.93151579970932, 2.989704199999999 48.93360829970879, 2.987872499999999 48.93652819970806, 2.981743399999999 48.93746589970782, 2.972931099999999 48.93812179970765, 2.970913499999999 48.94173329970675, 2.973694099999999 48.94334909970637, 2.976331299999999 48.94366849970629, 2.977018099999999 48.94544339970584, 2.984188699999998 48.94997029970472, 2.991989799999999 48.94756859970531, 2.994467899999999 48.95018259970468, 2.995122199999999 48.95298589970398, 2.997181599999999 48.95811129970269, 2.997071599999999 48.9592476997024))",77
15898,77284,Meaux,1533.0,"POLYGON ((2.8627113 48.95496909970346, 2.863894699999999 48.95976149970227, 2.8680357 48.95957429970234, 2.868682399999999 48.96195449970173, 2.871326099999999 48.96094329970201, 2.870863899999999 48.96351229970136, 2.871755899999999 48.96484529970103, 2.871399499999999 48.96681579970054, 2.872302299999999 48.97008409969974, 2.876384099999999 48.97376739969881, 2.8781324 48.97496199969851, 2.878852599999999 48.97641669969816, 2.881358699999998 48.97781589969782, 2.883773599999999 48.97834199969768, 2.887886399999999 48.97823489969769, 2.890101099999999 48.97728349969795, 2.891304299999999 48.97898449969752, 2.893992199999999 48.97834649969769, 2.900510399999999 48.97611729969822, 2.903194499999999 48.97493959969853, 2.904587799999999 48.9747263996986, 2.909402399999999 48.97089239969952, 2.910397199999998 48.96953679969987, 2.910815399999999 48.96686699970052, 2.917879099999999 48.96609889970072, 2.9204705 48.96515839970095, 2.923111899999999 48.96327019970142, 2.924573699999999 48.96089059970203, 2.929278899999999 48.96010709970221, 2.929044099999999 48.95838129970262, 2.938489599999999 48.9589300997025, 2.937727499999999 48.95750959970287, 2.944107099999999 48.9576774997028, 2.942880699999999 48.95584949970324, 2.940363799999999 48.9544516997036, 2.9390567 48.95268459970403, 2.9350683 48.94996189970472, 2.932512299999999 48.94892899970498, 2.925451399999999 48.94454399970606, 2.9213615 48.94288499970647, 2.9168124 48.9403567997071, 2.9148366 48.93881919970747, 2.9081934 48.93679639970799, 2.902019799999999 48.93566449970827, 2.899479299999999 48.9355896997083, 2.8966449 48.93659139970804, 2.891320199999999 48.93929169970736, 2.888205599999999 48.94264639970655, 2.886283299999999 48.94408019970617, 2.884576799999999 48.94752209970533, 2.882385999999999 48.95100369970447, 2.880397899999999 48.95087289970451, 2.8794534 48.94530219970589, 2.879437699999999 48.94303549970645, 2.874819599999999 48.94148709970681, 2.874588999999999 48.9427984997065, 2.872100599999999 48.94390249970622, 2.876985899999999 48.94933879970487, 2.876517199999999 48.9512695997044, 2.874520999999999 48.95348299970384, 2.872319599999999 48.95371509970379, 2.872486799999999 48.95691279970297, 2.867890899999999 48.95556699970332, 2.864546799999999 48.95582079970325, 2.8627113 48.95496909970346))",77
15899,77042,Boissy-le-Châtel,994.0,"POLYGON ((3.106102499999999 48.83281279973379, 3.110037199999999 48.83359049973358, 3.114330699999999 48.83486699973326, 3.118173599999999 48.83501249973323, 3.124545099999999 48.83826629973242, 3.127389599999999 48.8363239997329, 3.130147399999999 48.83746189973262, 3.1336743 48.83821069973242, 3.135385499999999 48.83800909973247, 3.137234199999999 48.83618019973293, 3.140684499999999 48.83492629973325, 3.142199199999999 48.83363029973359, 3.146608599999999 48.83696709973275, 3.149674199999999 48.83570229973305, 3.153962099999999 48.83694759973275, 3.157600699999999 48.83614059973294, 3.161642799999999 48.83828969973242, 3.164798699999999 48.83807159973247, 3.163727699999999 48.835946299733, 3.165042099999999 48.83546089973312, 3.165388599999999 48.83437929973339, 3.169568799999999 48.8335142997336, 3.167382699999999 48.8294505997346, 3.169624399999999 48.82769049973506, 3.168648399999999 48.82669269973529, 3.165407399999999 48.82664369973532, 3.165520899999999 48.82810809973492, 3.163596499999999 48.82841029973487, 3.1634869 48.82631259973539, 3.164660899999999 48.82338419973611, 3.164733199999999 48.82083759973676, 3.163640399999998 48.81846139973734, 3.159655199999999 48.81785779973749, 3.159250899999999 48.81642389973786, 3.1573049 48.81536629973811, 3.150349499999999 48.81524359973815, 3.1466473 48.81478529973825, 3.144432799999999 48.81404549973841, 3.141284599999999 48.81453139973831, 3.136658199999999 48.81444699973833, 3.1305882 48.81389459973848, 3.128688999999999 48.81299609973869, 3.126652599999999 48.81289779973871, 3.1233528 48.81125279973912, 3.121849299999999 48.81216169973891, 3.120613099999999 48.81172519973901, 3.1171785 48.81225509973888, 3.115945799999999 48.81095309973918, 3.114064899999999 48.81106989973917, 3.1139888 48.81340909973861, 3.113178899999999 48.81559599973805, 3.112160199999999 48.81627959973789, 3.111550599999999 48.8186258997373, 3.110084999999999 48.81915319973717, 3.110946899999999 48.82132479973664, 3.109310199999999 48.82454339973582, 3.112649599999999 48.82662679973531, 3.112192799999999 48.82854319973485, 3.110592699999999 48.82941449973462, 3.109844999999999 48.83082469973427, 3.107202199999999 48.83130479973416, 3.106102499999999 48.83281279973379))",77
